concept id	name	element file id
FMA49179	lower gastrointestinal tract	FJ2565
FMA49179	lower gastrointestinal tract	FJ2566
FMA49179	lower gastrointestinal tract	FJ2567
FMA49179	lower gastrointestinal tract	FJ2568
FMA49179	lower gastrointestinal tract	FJ2569
FMA49179	lower gastrointestinal tract	FJ2570
FMA49179	lower gastrointestinal tract	FJ2571
FMA49179	lower gastrointestinal tract	FJ2572
FMA49179	lower gastrointestinal tract	FJ2574
FMA49179	lower gastrointestinal tract	FJ2575
FMA49179	lower gastrointestinal tract	FJ2576
FMA49179	lower gastrointestinal tract	FJ2577
FMA49179	lower gastrointestinal tract	FJ2578
FMA49179	lower gastrointestinal tract	FJ2579
FMA49179	lower gastrointestinal tract	FJ2580
FMA49179	lower gastrointestinal tract	FJ2581
FMA49179	lower gastrointestinal tract	FJ2582
FMA49179	lower gastrointestinal tract	FJ2583
FMA49179	lower gastrointestinal tract	FJ2584
FMA49179	lower gastrointestinal tract	FJ2585
FMA49179	lower gastrointestinal tract	FJ2586
FMA49179	lower gastrointestinal tract	FJ2587
FMA49179	lower gastrointestinal tract	FJ2588
FMA49179	lower gastrointestinal tract	FJ2589
FMA49179	lower gastrointestinal tract	FJ2590
FMA49179	lower gastrointestinal tract	FJ2591
FMA49179	lower gastrointestinal tract	FJ2592
FMA49179	lower gastrointestinal tract	FJ2593
FMA49179	lower gastrointestinal tract	FJ2594
FMA49179	lower gastrointestinal tract	FJ2595
FMA49179	lower gastrointestinal tract	FJ2596
FMA49179	lower gastrointestinal tract	FJ2597
FMA49179	lower gastrointestinal tract	FJ2598
FMA49179	lower gastrointestinal tract	FJ2599
FMA49179	lower gastrointestinal tract	FJ2600
FMA49179	lower gastrointestinal tract	FJ2601
FMA49179	lower gastrointestinal tract	FJ2602
FMA49179	lower gastrointestinal tract	FJ2603
FMA49179	lower gastrointestinal tract	FJ2604
FMA49179	lower gastrointestinal tract	FJ2605
FMA49179	lower gastrointestinal tract	FJ2606
FMA49179	lower gastrointestinal tract	FJ2607
FMA49179	lower gastrointestinal tract	FJ2608
FMA49179	lower gastrointestinal tract	FJ2609
FMA49179	lower gastrointestinal tract	FJ2610
FMA49179	lower gastrointestinal tract	FJ2611
FMA49179	lower gastrointestinal tract	FJ2612
FMA49179	lower gastrointestinal tract	FJ2613
FMA49179	lower gastrointestinal tract	FJ2614
FMA49179	lower gastrointestinal tract	FJ2615
FMA49179	lower gastrointestinal tract	FJ2616
FMA49179	lower gastrointestinal tract	FJ2617
FMA49179	lower gastrointestinal tract	FJ2618
FMA49179	lower gastrointestinal tract	FJ2619
FMA49179	lower gastrointestinal tract	FJ2620
FMA49179	lower gastrointestinal tract	FJ2621
FMA49179	lower gastrointestinal tract	FJ2622
FMA49179	lower gastrointestinal tract	FJ2623
FMA49179	lower gastrointestinal tract	FJ2624
FMA49179	lower gastrointestinal tract	FJ2625
FMA49179	lower gastrointestinal tract	FJ2626
FMA49179	lower gastrointestinal tract	FJ2627
FMA49179	lower gastrointestinal tract	FJ2628
FMA49184	mouth	FJ1252
FMA49184	mouth	FJ1253
FMA49184	mouth	FJ2741
FMA49184	mouth	FJ2748
FMA49184	mouth	FJ2753
FMA49184	mouth	FJ2760
FMA49184	mouth	FJ2761
FMA49184	mouth	FJ2762
FMA49184	mouth	FJ2766
FMA49184	mouth	FJ2768
FMA49184	mouth	FJ3289
FMA49187	occipital part of head	FJ3309
FMA49207	wall of inflow part of right ventricle	FJ2419
FMA49207	wall of inflow part of right ventricle	FJ2430
FMA49207	wall of inflow part of right ventricle	FJ2437
FMA49214	wall of inflow part of left ventricle	FJ2418
FMA49214	wall of inflow part of left ventricle	FJ2429
FMA49869	right ophthalmic artery	FJ1695
FMA49870	left ophthalmic artery	FJ1695M
FMA49894	systemic arterial tree	FJ1654
FMA49894	systemic arterial tree	FJ1654M
FMA49894	systemic arterial tree	FJ1655
FMA49894	systemic arterial tree	FJ1656
FMA49894	systemic arterial tree	FJ1656M
FMA49894	systemic arterial tree	FJ1657
FMA49894	systemic arterial tree	FJ1658
FMA49894	systemic arterial tree	FJ1658M
FMA49894	systemic arterial tree	FJ1661
FMA49894	systemic arterial tree	FJ1661M
FMA49894	systemic arterial tree	FJ1662
FMA49894	systemic arterial tree	FJ1663
FMA49894	systemic arterial tree	FJ1672
FMA49894	systemic arterial tree	FJ1675
FMA49894	systemic arterial tree	FJ1675M
FMA49894	systemic arterial tree	FJ1677
FMA49894	systemic arterial tree	FJ1677M
FMA49894	systemic arterial tree	FJ1678
FMA49894	systemic arterial tree	FJ1678M
FMA49894	systemic arterial tree	FJ1680
FMA49894	systemic arterial tree	FJ1680M
FMA49894	systemic arterial tree	FJ1682
FMA49894	systemic arterial tree	FJ1682M
FMA49894	systemic arterial tree	FJ1684
FMA49894	systemic arterial tree	FJ1684M
FMA49894	systemic arterial tree	FJ1687
FMA49894	systemic arterial tree	FJ1687M
FMA49894	systemic arterial tree	FJ1689
FMA49894	systemic arterial tree	FJ1689M
FMA49894	systemic arterial tree	FJ1691
FMA49894	systemic arterial tree	FJ1691M
FMA49894	systemic arterial tree	FJ1692
FMA49894	systemic arterial tree	FJ1695
FMA49894	systemic arterial tree	FJ1695M
FMA49894	systemic arterial tree	FJ1700
FMA49894	systemic arterial tree	FJ1700M
FMA49894	systemic arterial tree	FJ1701
FMA49894	systemic arterial tree	FJ1701M
FMA49894	systemic arterial tree	FJ1702
FMA49894	systemic arterial tree	FJ1702M
FMA49894	systemic arterial tree	FJ1703
FMA49894	systemic arterial tree	FJ1703M
FMA49894	systemic arterial tree	FJ1704
FMA49894	systemic arterial tree	FJ1704M
FMA49894	systemic arterial tree	FJ1705
FMA49894	systemic arterial tree	FJ1705M
FMA49894	systemic arterial tree	FJ1706
FMA49894	systemic arterial tree	FJ1706M
FMA49894	systemic arterial tree	FJ1707
FMA49894	systemic arterial tree	FJ1707M
FMA49894	systemic arterial tree	FJ1708
FMA49894	systemic arterial tree	FJ1708M
FMA49894	systemic arterial tree	FJ1709
FMA49894	systemic arterial tree	FJ1709M
FMA49894	systemic arterial tree	FJ1710
FMA49894	systemic arterial tree	FJ1710M
FMA49894	systemic arterial tree	FJ1711
FMA49894	systemic arterial tree	FJ1711M
FMA49894	systemic arterial tree	FJ1713
FMA49894	systemic arterial tree	FJ1713M
FMA49894	systemic arterial tree	FJ1715
FMA49894	systemic arterial tree	FJ1715M
FMA49894	systemic arterial tree	FJ1720
FMA49894	systemic arterial tree	FJ1720M
FMA49894	systemic arterial tree	FJ1723
FMA49894	systemic arterial tree	FJ1723M
FMA49894	systemic arterial tree	FJ1725
FMA49894	systemic arterial tree	FJ1725M
FMA49894	systemic arterial tree	FJ1726
FMA49894	systemic arterial tree	FJ1726M
FMA49894	systemic arterial tree	FJ1727
FMA49894	systemic arterial tree	FJ1727M
FMA49894	systemic arterial tree	FJ1844
FMA49894	systemic arterial tree	FJ1846
FMA49894	systemic arterial tree	FJ1916
FMA49894	systemic arterial tree	FJ1928
FMA49894	systemic arterial tree	FJ1931
FMA49894	systemic arterial tree	FJ1932
FMA49894	systemic arterial tree	FJ1934
FMA49894	systemic arterial tree	FJ1935
FMA49894	systemic arterial tree	FJ1936
FMA49894	systemic arterial tree	FJ1937
FMA49894	systemic arterial tree	FJ1938
FMA49894	systemic arterial tree	FJ1967
FMA49894	systemic arterial tree	FJ1969
FMA49894	systemic arterial tree	FJ1970
FMA49894	systemic arterial tree	FJ1971
FMA49894	systemic arterial tree	FJ1972
FMA49894	systemic arterial tree	FJ1976
FMA49894	systemic arterial tree	FJ1977
FMA49894	systemic arterial tree	FJ1979
FMA49894	systemic arterial tree	FJ2011
FMA49894	systemic arterial tree	FJ2013
FMA49894	systemic arterial tree	FJ2025
FMA49894	systemic arterial tree	FJ2034
FMA49894	systemic arterial tree	FJ2038
FMA49894	systemic arterial tree	FJ2046
FMA49894	systemic arterial tree	FJ2055
FMA49894	systemic arterial tree	FJ2058
FMA49894	systemic arterial tree	FJ2064
FMA49894	systemic arterial tree	FJ2065
FMA49894	systemic arterial tree	FJ2067
FMA49894	systemic arterial tree	FJ2069
FMA49894	systemic arterial tree	FJ2073
FMA49894	systemic arterial tree	FJ2074
FMA49894	systemic arterial tree	FJ2078
FMA49894	systemic arterial tree	FJ2079
FMA49894	systemic arterial tree	FJ2081
FMA49894	systemic arterial tree	FJ2082
FMA49894	systemic arterial tree	FJ2085
FMA49894	systemic arterial tree	FJ2086
FMA49894	systemic arterial tree	FJ2087
FMA49894	systemic arterial tree	FJ2089
FMA49894	systemic arterial tree	FJ2096
FMA49894	systemic arterial tree	FJ2130
FMA49894	systemic arterial tree	FJ2133
FMA49894	systemic arterial tree	FJ2137
FMA49894	systemic arterial tree	FJ2143
FMA49894	systemic arterial tree	FJ2158
FMA49894	systemic arterial tree	FJ2159
FMA49894	systemic arterial tree	FJ2163
FMA49894	systemic arterial tree	FJ2164
FMA49894	systemic arterial tree	FJ2169
FMA49894	systemic arterial tree	FJ2170
FMA49894	systemic arterial tree	FJ2172
FMA49894	systemic arterial tree	FJ2179
FMA49894	systemic arterial tree	FJ2206
FMA49894	systemic arterial tree	FJ2209
FMA49894	systemic arterial tree	FJ2210
FMA49894	systemic arterial tree	FJ2211
FMA49894	systemic arterial tree	FJ2212
FMA49894	systemic arterial tree	FJ2214
FMA49894	systemic arterial tree	FJ2215
FMA49894	systemic arterial tree	FJ2221
FMA49894	systemic arterial tree	FJ2223
FMA49894	systemic arterial tree	FJ2224
FMA49894	systemic arterial tree	FJ2225
FMA49894	systemic arterial tree	FJ2226
FMA49894	systemic arterial tree	FJ2230
FMA49894	systemic arterial tree	FJ2231
FMA49894	systemic arterial tree	FJ2232
FMA49894	systemic arterial tree	FJ2236
FMA49894	systemic arterial tree	FJ2239
FMA49894	systemic arterial tree	FJ2240
FMA49894	systemic arterial tree	FJ2241
FMA49894	systemic arterial tree	FJ2242
FMA49894	systemic arterial tree	FJ2243
FMA49894	systemic arterial tree	FJ2246
FMA49894	systemic arterial tree	FJ2251
FMA49894	systemic arterial tree	FJ2252
FMA49894	systemic arterial tree	FJ2253
FMA49894	systemic arterial tree	FJ2255
FMA49894	systemic arterial tree	FJ2256
FMA49894	systemic arterial tree	FJ2257
FMA49894	systemic arterial tree	FJ2258
FMA49894	systemic arterial tree	FJ2259
FMA49894	systemic arterial tree	FJ2263
FMA49894	systemic arterial tree	FJ2264
FMA49894	systemic arterial tree	FJ2266
FMA49894	systemic arterial tree	FJ2267
FMA49894	systemic arterial tree	FJ2273
FMA49894	systemic arterial tree	FJ2275
FMA49894	systemic arterial tree	FJ2276
FMA49894	systemic arterial tree	FJ2277
FMA49894	systemic arterial tree	FJ2278
FMA49894	systemic arterial tree	FJ2282
FMA49894	systemic arterial tree	FJ2283
FMA49894	systemic arterial tree	FJ2284
FMA49894	systemic arterial tree	FJ2288
FMA49894	systemic arterial tree	FJ2291
FMA49894	systemic arterial tree	FJ2292
FMA49894	systemic arterial tree	FJ2293
FMA49894	systemic arterial tree	FJ2294
FMA49894	systemic arterial tree	FJ2295
FMA49894	systemic arterial tree	FJ2298
FMA49894	systemic arterial tree	FJ2303
FMA49894	systemic arterial tree	FJ2304
FMA49894	systemic arterial tree	FJ2305
FMA49894	systemic arterial tree	FJ2307
FMA49894	systemic arterial tree	FJ2308
FMA49894	systemic arterial tree	FJ2309
FMA49894	systemic arterial tree	FJ2310
FMA49894	systemic arterial tree	FJ2311
FMA49894	systemic arterial tree	FJ2330
FMA49894	systemic arterial tree	FJ2361
FMA49894	systemic arterial tree	FJ2373
FMA49894	systemic arterial tree	FJ2374
FMA49894	systemic arterial tree	FJ2386
FMA49894	systemic arterial tree	FJ2562
FMA49894	systemic arterial tree	FJ2631
FMA49894	systemic arterial tree	FJ2632
FMA49894	systemic arterial tree	FJ2633
FMA49894	systemic arterial tree	FJ2634
FMA49894	systemic arterial tree	FJ2635
FMA49894	systemic arterial tree	FJ2636
FMA49894	systemic arterial tree	FJ2637
FMA49894	systemic arterial tree	FJ2638
FMA49894	systemic arterial tree	FJ2639
FMA49894	systemic arterial tree	FJ2640
FMA49894	systemic arterial tree	FJ2641
FMA49894	systemic arterial tree	FJ2642
FMA49894	systemic arterial tree	FJ2643
FMA49894	systemic arterial tree	FJ2644
FMA49894	systemic arterial tree	FJ2645
FMA49894	systemic arterial tree	FJ2646
FMA49894	systemic arterial tree	FJ2647
FMA49894	systemic arterial tree	FJ2648
FMA49894	systemic arterial tree	FJ2649
FMA49894	systemic arterial tree	FJ2650
FMA49894	systemic arterial tree	FJ2651
FMA49894	systemic arterial tree	FJ2652
FMA49894	systemic arterial tree	FJ2653
FMA49894	systemic arterial tree	FJ2654
FMA49894	systemic arterial tree	FJ2667
FMA49894	systemic arterial tree	FJ2668
FMA49894	systemic arterial tree	FJ2670
FMA49894	systemic arterial tree	FJ2671
FMA49894	systemic arterial tree	FJ2672
FMA49894	systemic arterial tree	FJ2673
FMA49894	systemic arterial tree	FJ2674
FMA49894	systemic arterial tree	FJ2675
FMA49894	systemic arterial tree	FJ2676
FMA49894	systemic arterial tree	FJ2677
FMA49894	systemic arterial tree	FJ2692
FMA49894	systemic arterial tree	FJ2693
FMA49894	systemic arterial tree	FJ2694
FMA49894	systemic arterial tree	FJ2695
FMA49894	systemic arterial tree	FJ2696
FMA49894	systemic arterial tree	FJ2697
FMA49894	systemic arterial tree	FJ2698
FMA49894	systemic arterial tree	FJ2699
FMA49894	systemic arterial tree	FJ2700
FMA49894	systemic arterial tree	FJ2714
FMA49894	systemic arterial tree	FJ2715
FMA49894	systemic arterial tree	FJ2716
FMA49894	systemic arterial tree	FJ2717
FMA49894	systemic arterial tree	FJ2718
FMA49894	systemic arterial tree	FJ2719
FMA49894	systemic arterial tree	FJ2720
FMA49894	systemic arterial tree	FJ2721
FMA49894	systemic arterial tree	FJ2722
FMA49894	systemic arterial tree	FJ2723
FMA49894	systemic arterial tree	FJ2737
FMA49894	systemic arterial tree	FJ3075
FMA49894	systemic arterial tree	FJ3076
FMA49894	systemic arterial tree	FJ3077
FMA49894	systemic arterial tree	FJ3078
FMA49894	systemic arterial tree	FJ3081
FMA49894	systemic arterial tree	FJ3091
FMA49894	systemic arterial tree	FJ3092
FMA49894	systemic arterial tree	FJ3093
FMA49894	systemic arterial tree	FJ3095
FMA49894	systemic arterial tree	FJ3106
FMA49894	systemic arterial tree	FJ3107
FMA49894	systemic arterial tree	FJ3114
FMA49894	systemic arterial tree	FJ3115
FMA49894	systemic arterial tree	FJ3116
FMA49894	systemic arterial tree	FJ3117
FMA49894	systemic arterial tree	FJ3406
FMA49894	systemic arterial tree	FJ3410
FMA49894	systemic arterial tree	FJ3411
FMA49894	systemic arterial tree	FJ3413
FMA49894	systemic arterial tree	FJ3414
FMA49894	systemic arterial tree	FJ3417
FMA49894	systemic arterial tree	FJ3420
FMA49894	systemic arterial tree	FJ3421
FMA49894	systemic arterial tree	FJ3427
FMA49894	systemic arterial tree	FJ3432
FMA49894	systemic arterial tree	FJ3437
FMA49894	systemic arterial tree	FJ3439
FMA49894	systemic arterial tree	FJ3442
FMA49894	systemic arterial tree	FJ3446
FMA49894	systemic arterial tree	FJ3464
FMA49894	systemic arterial tree	FJ3466
FMA49894	systemic arterial tree	FJ3467
FMA49894	systemic arterial tree	FJ3468
FMA49894	systemic arterial tree	FJ3472
FMA49894	systemic arterial tree	FJ3476
FMA49894	systemic arterial tree	FJ3479
FMA49894	systemic arterial tree	FJ3481
FMA49894	systemic arterial tree	FJ3483
FMA49894	systemic arterial tree	FJ3494
FMA49894	systemic arterial tree	FJ3499
FMA49894	systemic arterial tree	FJ3511
FMA49894	systemic arterial tree	FJ3514
FMA49894	systemic arterial tree	FJ3515
FMA49894	systemic arterial tree	FJ3516
FMA49894	systemic arterial tree	FJ3517
FMA49894	systemic arterial tree	FJ3518
FMA49894	systemic arterial tree	FJ3519
FMA49894	systemic arterial tree	FJ3520
FMA49894	systemic arterial tree	FJ3529
FMA49894	systemic arterial tree	FJ3532
FMA49894	systemic arterial tree	FJ3534
FMA49894	systemic arterial tree	FJ3542
FMA49894	systemic arterial tree	FJ3544
FMA49894	systemic arterial tree	FJ3553
FMA49894	systemic arterial tree	FJ3564
FMA49894	systemic arterial tree	FJ3565
FMA49894	systemic arterial tree	FJ3567
FMA49894	systemic arterial tree	FJ3569
FMA49894	systemic arterial tree	FJ3576
FMA49894	systemic arterial tree	FJ3579
FMA49894	systemic arterial tree	FJ3581
FMA49894	systemic arterial tree	FJ3582
FMA49894	systemic arterial tree	FJ3584
FMA49894	systemic arterial tree	FJ3586
FMA49894	systemic arterial tree	FJ3590
FMA49894	systemic arterial tree	FJ3594
FMA49894	systemic arterial tree	FJ3604
FMA49894	systemic arterial tree	FJ3614
FMA49894	systemic arterial tree	FJ3617
FMA49894	systemic arterial tree	FJ3619
FMA49894	systemic arterial tree	FJ3620
FMA49894	systemic arterial tree	FJ3621
FMA49894	systemic arterial tree	FJ3622
FMA49894	systemic arterial tree	FJ3623
FMA49894	systemic arterial tree	FJ3624
FMA49894	systemic arterial tree	FJ3625
FMA49894	systemic arterial tree	FJ3626
FMA49894	systemic arterial tree	FJ3638
FMA49894	systemic arterial tree	FJ3640
FMA49894	systemic arterial tree	FJ3644
FMA49894	systemic arterial tree	FJ3656
FMA49911	right inferior pulmonary vein	FJ3040
FMA49911	right inferior pulmonary vein	FJ3041
FMA49911	right inferior pulmonary vein	FJ3043
FMA49911	right inferior pulmonary vein	FJ3044
FMA49911	right inferior pulmonary vein	FJ3045
FMA49911	right inferior pulmonary vein	FJ3046
FMA49911	right inferior pulmonary vein	FJ3047
FMA49911	right inferior pulmonary vein	FJ3048
FMA49911	right inferior pulmonary vein	FJ3049
FMA49911	right inferior pulmonary vein	FJ3050
FMA49911	right inferior pulmonary vein	FJ3051
FMA49911	right inferior pulmonary vein	FJ3052
FMA49911	right inferior pulmonary vein	FJ3054
FMA49911	right inferior pulmonary vein	FJ3055
FMA49911	right inferior pulmonary vein	FJ3056
FMA49911	right inferior pulmonary vein	FJ3057
FMA49911	right inferior pulmonary vein	FJ3058
FMA49911	right inferior pulmonary vein	FJ3059
FMA49911	right inferior pulmonary vein	FJ3060
FMA49911	right inferior pulmonary vein	FJ3061
FMA49911	right inferior pulmonary vein	FJ3062
FMA49911	right inferior pulmonary vein	FJ3063
FMA49911	right inferior pulmonary vein	FJ3065
FMA49911	right inferior pulmonary vein	FJ3066
FMA49913	left inferior pulmonary vein	FJ2944
FMA49913	left inferior pulmonary vein	FJ2945
FMA49913	left inferior pulmonary vein	FJ2946
FMA49913	left inferior pulmonary vein	FJ2948
FMA49913	left inferior pulmonary vein	FJ2949
FMA49913	left inferior pulmonary vein	FJ2950
FMA49913	left inferior pulmonary vein	FJ2951
FMA49913	left inferior pulmonary vein	FJ2952
FMA49913	left inferior pulmonary vein	FJ2953
FMA49913	left inferior pulmonary vein	FJ2954
FMA49913	left inferior pulmonary vein	FJ2955
FMA49913	left inferior pulmonary vein	FJ2956
FMA49913	left inferior pulmonary vein	FJ2957
FMA49913	left inferior pulmonary vein	FJ2959
FMA49913	left inferior pulmonary vein	FJ2960
FMA49914	right superior pulmonary vein	FJ3020
FMA49914	right superior pulmonary vein	FJ3021
FMA49914	right superior pulmonary vein	FJ3022
FMA49914	right superior pulmonary vein	FJ3023
FMA49914	right superior pulmonary vein	FJ3024
FMA49914	right superior pulmonary vein	FJ3025
FMA49914	right superior pulmonary vein	FJ3026
FMA49914	right superior pulmonary vein	FJ3027
FMA49914	right superior pulmonary vein	FJ3028
FMA49914	right superior pulmonary vein	FJ3029
FMA49914	right superior pulmonary vein	FJ3030
FMA49914	right superior pulmonary vein	FJ3031
FMA49914	right superior pulmonary vein	FJ3032
